taxist_id,date,orders_cnt,total_cost,total_service_fee,auto_id,tariff,rent_cost,driver_income,company_income
1247,2024-09-12,13,9916,1983.2,593,эконом,1750,6182.8,3733.2
1247,2024-09-13,14,10555,2111.0,593,эконом,1750,6694.0,3861.0
1247,2024-09-14,11,4753,950.6,593,эконом,1750,2052.4,2700.6
1247,2024-09-15,10,7695,1539.0,593,эконом,1750,4406.0,3289.0
1247,2024-09-18,8,4802,960.4000000000001,593,эконом,1750,2091.6,2710.4
1247,2024-09-20,8,3950,790.0000000000001,593,эконом,1750,1410.0,2540.0
1247,2024-09-21,4,2197,439.4,593,эконом,1750,7.599999999999909,2189.4
1247,2024-09-22,11,5897,1179.4,593,эконом,1750,2967.6000000000004,2929.4
1247,2024-09-24,7,2221,444.20000000000005,593,эконом,1750,26.799999999999955,2194.2
1247,2024-09-25,7,4532,906.4000000000001,593,эконом,1750,1875.6,2656.4
1247,2024-09-26,11,6645,1329.0,593,эконом,1750,3566.0,3079.0
1247,2024-09-27,12,8960,1792.0,593,эконом,1750,5418.0,3542.0
1247,2024-09-28,13,11182,2236.4,593,эконом,1750,7195.6,3986.4
1247,2024-09-30,9,4319,863.8,593,эконом,1750,1705.1999999999998,2613.8
1248,2024-09-01,13,18850,3770.0,1729,комфорт,2250,12830.0,6020.0
1248,2024-09-02,3,3391,678.2,1729,комфорт,2250,462.8000000000002,2928.2
1248,2024-09-03,5,6192,1238.4,1729,комфорт,2250,2703.6000000000004,3488.4
1248,2024-09-05,7,5228,1045.6,1729,комфорт,2250,1932.3999999999996,3295.6
1248,2024-09-06,8,12923,2584.6000000000004,1729,комфорт,2250,8088.4,4834.6
1248,2024-09-08,16,16603,3320.6,1729,комфорт,2250,11032.4,5570.6
1248,2024-09-09,10,15601,3120.2000000000003,1729,комфорт,2250,10230.8,5370.200000000001
1248,2024-09-10,8,8301,1660.2,1729,комфорт,2250,4390.8,3910.2
1248,2024-09-11,7,11547,2309.4,1729,комфорт,2250,6987.6,4559.4
1248,2024-09-12,12,14440,2888.0,1729,комфорт,2250,9302.0,5138.0
1248,2024-09-13,7,10964,2192.8,1729,комфорт,2250,6521.200000000001,4442.8
1248,2024-09-14,10,12622,2524.4,1729,комфорт,2250,7847.6,4774.4
1248,2024-09-15,6,6797,1359.4,1729,комфорт,2250,3187.6000000000004,3609.4
1248,2024-09-17,15,15550,3110.0,1729,комфорт,2250,10190.0,5360.0
1248,2024-09-18,7,8312,1662.4,1729,комфорт,2250,4399.6,3912.4
1248,2024-09-19,14,12216,2443.2,1729,комфорт,2250,7522.799999999999,4693.2
1248,2024-09-20,8,8678,1735.6000000000004,1729,комфорт,2250,4692.4,3985.6000000000004
1248,2024-09-22,6,10102,2020.4,1729,комфорт,2250,5831.6,4270.4
1248,2024-09-23,8,11310,2262.0,1729,комфорт,2250,6798.0,4512.0
1248,2024-09-28,8,9299,1859.8000000000002,1729,комфорт,2250,5189.2,4109.8
1248,2024-09-29,3,4063,812.6,1729,комфорт,2250,1000.4000000000001,3062.6
1248,2024-09-30,10,13002,2600.4,1729,комфорт,2250,8151.6,4850.4
1249,2024-09-01,12,8334,1666.8,1031,эконом,1650,5017.2,3316.8
1249,2024-09-03,16,12519,2503.8,1031,эконом,1650,8365.2,4153.8
1249,2024-09-05,16,9090,1818.0,1031,эконом,1650,5622.0,3468.0
1249,2024-09-07,14,8223,1644.6000000000001,1031,эконом,1650,4928.4,3294.6000000000004
1249,2024-09-08,18,11060,2212.0,1031,эконом,1650,7198.0,3862.0
1249,2024-09-10,15,5695,1139.0,1031,эконом,1650,2906.0,2789.0
1249,2024-09-12,25,21430,4286.0,1031,эконом,1650,15494.0,5936.0
1249,2024-09-16,14,9093,1818.6,1031,эконом,1650,5624.4,3468.6
1249,2024-09-18,16,13192,2638.4,1031,эконом,1650,8903.6,4288.4
1249,2024-09-19,15,10354,2070.8,1031,эконом,1650,6633.200000000001,3720.8
1249,2024-09-20,10,4706,941.2,1031,эконом,1650,2114.8,2591.2
1249,2024-09-21,15,9799,1959.8000000000002,1031,эконом,1650,6189.2,3609.8
1249,2024-09-23,20,17811,3562.2000000000003,1031,эконом,1650,12598.8,5212.200000000001
1249,2024-09-24,13,9345,1869.0,1031,эконом,1650,5826.0,3519.0
1249,2024-09-29,20,11325,2265.0,1031,эконом,1650,7410.0,3915.0
1250,2024-09-02,12,16281,3256.2000000000003,684,комфорт+,3000,10024.8,6256.200000000001
1250,2024-09-03,10,13650,2730.0,684,комфорт+,3000,7920.0,5730.0
1250,2024-09-05,6,5945,1189.0,684,комфорт+,3000,1756.0,4189.0
1250,2024-09-07,10,17413,3482.6000000000004,684,комфорт+,3000,10930.4,6482.6
1250,2024-09-08,12,14100,2820.0,684,комфорт+,3000,8280.0,5820.0
1250,2024-09-09,8,10355,2071.0,684,комфорт+,3000,5284.0,5071.0
1250,2024-09-10,10,14547,2909.4,684,комфорт+,3000,8637.6,5909.4
1250,2024-09-13,7,8193,1638.6,684,комфорт+,3000,3554.3999999999996,4638.6
1250,2024-09-16,7,15945,3189.0,684,комфорт+,3000,9756.0,6189.0
1250,2024-09-18,7,11541,2308.2000000000003,684,комфорт+,3000,6232.799999999999,5308.200000000001
1250,2024-09-19,5,6106,1221.2,684,комфорт+,3000,1884.8000000000002,4221.2
1250,2024-09-20,7,14016,2803.2,684,комфорт+,3000,8212.8,5803.2
1250,2024-09-21,15,19306,3861.2000000000003,684,комфорт+,3000,12444.8,6861.200000000001
1250,2024-09-22,11,21242,4248.400000000001,684,комфорт+,3000,13993.599999999999,7248.400000000001
1250,2024-09-26,8,14965,2993.0000000000005,684,комфорт+,3000,8972.0,5993.0
1250,2024-09-27,7,8158,1631.6000000000001,684,комфорт+,3000,3526.3999999999996,4631.6
1250,2024-09-28,11,13392,2678.4,684,комфорт+,3000,7713.6,5678.4
1250,2024-09-29,9,12660,2532.0,684,комфорт+,3000,7128.0,5532.0
1251,2024-09-01,9,8546,1709.2,715,комфорт+,2000,4836.8,3709.2
1251,2024-09-02,10,16432,3286.4,715,комфорт+,2000,11145.6,5286.4
1251,2024-09-04,6,8783,1756.6000000000001,715,комфорт+,2000,5026.4,3756.6000000000004
1251,2024-09-05,4,5227,1045.4,715,комфорт+,2000,2181.6000000000004,3045.4
1251,2024-09-06,5,6905,1381.0,715,комфорт+,2000,3524.0,3381.0
1251,2024-09-07,9,12012,2402.4,715,комфорт+,2000,7609.6,4402.4
1251,2024-09-08,8,10975,2195.0,715,комфорт+,2000,6780.0,4195.0
1251,2024-09-09,3,5269,1053.8000000000002,715,комфорт+,2000,2215.2,3053.8
1251,2024-09-10,2,3249,649.8000000000001,715,комфорт+,2000,599.1999999999998,2649.8
1251,2024-09-11,6,10638,2127.6,715,комфорт+,2000,6510.4,4127.6
1251,2024-09-12,6,9147,1829.4,715,комфорт+,2000,5317.6,3829.4
1251,2024-09-13,4,5636,1127.2,715,комфорт+,2000,2508.8,3127.2
1251,2024-09-14,10,15449,3089.8,715,комфорт+,2000,10359.2,5089.8
1251,2024-09-15,3,2955,591.0,715,комфорт+,2000,364.0,2591.0
1251,2024-09-19,8,7389,1477.8,715,комфорт+,2000,3911.2,3477.8
1251,2024-09-20,10,13579,2715.8,715,комфорт+,2000,8863.2,4715.8
1251,2024-09-21,3,1838,367.6,715,комфорт+,2000,-529.5999999999999,2367.6
1251,2024-09-22,4,4880,976.0,715,комфорт+,2000,1904.0,2976.0
1251,2024-09-23,5,8128,1625.6000000000001,715,комфорт+,2000,4502.4,3625.6000000000004
1251,2024-09-24,7,10768,2153.6,715,комфорт+,2000,6614.4,4153.6
1251,2024-09-25,4,4314,862.8,715,комфорт+,2000,1451.1999999999998,2862.8
1251,2024-09-26,3,4247,849.4000000000001,715,комфорт+,2000,1397.6,2849.4
1251,2024-09-27,3,4590,918.0,715,комфорт+,2000,1672.0,2918.0
1251,2024-09-28,1,2166,433.2000000000001,715,комфорт+,2000,-267.20000000000005,2433.2000000000003
1251,2024-09-30,2,3436,687.2,715,комфорт+,2000,748.8000000000002,2687.2
1252,2024-09-01,5,5720,1144.0,1162,комфорт+,2250,2326.0,3394.0
1252,2024-09-03,6,12158,2431.6,1162,комфорт+,2250,7476.4,4681.6
1252,2024-09-04,10,16294,3258.8,1162,комфорт+,2250,10785.2,5508.8
1252,2024-09-06,6,14343,2868.6000000000004,1162,комфорт+,2250,9224.4,5118.6
1252,2024-09-08,3,4067,813.4000000000001,1162,комфорт+,2250,1003.5999999999999,3063.4
1252,2024-09-09,5,9129,1825.8000000000002,1162,комфорт+,2250,5053.2,4075.8
1252,2024-09-12,6,13497,2699.4000000000005,1162,комфорт+,2250,8547.599999999999,4949.400000000001
1252,2024-09-13,6,8027,1605.4,1162,комфорт+,2250,4171.6,3855.4
1252,2024-09-14,3,2932,586.4,1162,комфорт+,2250,95.59999999999991,2836.4
1252,2024-09-15,8,8327,1665.4,1162,комфорт+,2250,4411.6,3915.4
1252,2024-09-16,4,6493,1298.6000000000001,1162,комфорт+,2250,2944.3999999999996,3548.6000000000004
1252,2024-09-18,5,6501,1300.2,1162,комфорт+,2250,2950.8,3550.2
1252,2024-09-19,8,12040,2408.0,1162,комфорт+,2250,7382.0,4658.0
1252,2024-09-20,7,10525,2105.0,1162,комфорт+,2250,6170.0,4355.0
1252,2024-09-21,5,6702,1340.4,1162,комфорт+,2250,3111.6000000000004,3590.4
1252,2024-09-22,4,5905,1181.0,1162,комфорт+,2250,2474.0,3431.0
1252,2024-09-24,8,9968,1993.6000000000001,1162,комфорт+,2250,5724.4,4243.6
1252,2024-09-25,8,14744,2948.8,1162,комфорт+,2250,9545.2,5198.8
1252,2024-09-26,4,7906,1581.2000000000003,1162,комфорт+,2250,4074.7999999999993,3831.2000000000003
1252,2024-09-29,2,3566,713.2,1162,комфорт+,2250,602.8000000000002,2963.2
1252,2024-09-30,8,9364,1872.8000000000002,1162,комфорт+,2250,5241.2,4122.8
1253,2024-09-02,7,8442,1688.4,659,комфорт+,2200,4553.6,3888.4
1253,2024-09-03,5,7713,1542.6000000000001,659,комфорт+,2200,3970.3999999999996,3742.6000000000004
1253,2024-09-04,3,5514,1102.8000000000002,659,комфорт+,2200,2211.2,3302.8
1253,2024-09-05,2,2271,454.20000000000005,659,комфорт+,2200,-383.20000000000005,2654.2
1253,2024-09-06,6,8227,1645.4,659,комфорт+,2200,4381.6,3845.4
1253,2024-09-07,7,13083,2616.6,659,комфорт+,2200,8266.4,4816.6
1253,2024-09-10,5,6237,1247.4,659,комфорт+,2200,2789.6000000000004,3447.4
1253,2024-09-11,4,4115,823.0,659,комфорт+,2200,1092.0,3023.0
1253,2024-09-12,9,15513,3102.6000000000004,659,комфорт+,2200,10210.4,5302.6
1253,2024-09-13,8,9135,1827.0,659,комфорт+,2200,5108.0,4027.0
1253,2024-09-14,5,5520,1104.0,659,комфорт+,2200,2216.0,3304.0
1253,2024-09-15,8,12783,2556.6000000000004,659,комфорт+,2200,8026.4,4756.6
1253,2024-09-18,7,10288,2057.6,659,комфорт+,2200,6030.4,4257.6
1253,2024-09-19,4,7557,1511.4,659,комфорт+,2200,3845.6000000000004,3711.4
1253,2024-09-21,5,6153,1230.6000000000001,659,комфорт+,2200,2722.3999999999996,3430.6000000000004
1253,2024-09-22,5,8212,1642.4,659,комфорт+,2200,4369.6,3842.4
1253,2024-09-23,4,5581,1116.2,659,комфорт+,2200,2264.8,3316.2
1253,2024-09-24,5,5217,1043.4,659,комфорт+,2200,1973.6000000000004,3243.4
1253,2024-09-25,3,6870,1374.0,659,комфорт+,2200,3296.0,3574.0
1253,2024-09-26,4,9107,1821.4000000000003,659,комфорт+,2200,5085.599999999999,4021.4000000000005
1253,2024-09-27,4,6273,1254.6000000000001,659,комфорт+,2200,2818.3999999999996,3454.6000000000004
1253,2024-09-28,6,7634,1526.8000000000002,659,комфорт+,2200,3907.2,3726.8
1253,2024-09-29,3,5246,1049.2,659,комфорт+,2200,1996.8000000000002,3249.2
1253,2024-09-30,3,10894,2178.8,659,комфорт+,2200,6515.200000000001,4378.8
1254,2024-09-04,10,9185,1837.0,1574,комфорт,1600,5748.0,3437.0
1254,2024-09-05,14,16890,3378.0,1574,комфорт,1600,11912.0,4978.0
1254,2024-09-07,6,6897,1379.4,1574,комфорт,1600,3917.6000000000004,2979.4
1254,2024-09-11,8,13174,2634.8,1574,комфорт,1600,8939.2,4234.8
1254,2024-09-12,10,14907,2981.4,1574,комфорт,1600,10325.6,4581.4
1254,2024-09-13,19,25343,5068.6,1574,комфорт,1600,18674.4,6668.6
1254,2024-09-16,12,12574,2514.8,1574,комфорт,1600,8459.2,4114.8
1254,2024-09-18,10,13525,2705.0,1574,комфорт,1600,9220.0,4305.0
1254,2024-09-20,17,22528,4505.6,1574,комфорт,1600,16422.4,6105.6
1254,2024-09-21,12,11577,2315.4,1574,комфорт,1600,7661.6,3915.4
1254,2024-09-23,8,7460,1492.0,1574,комфорт,1600,4368.0,3092.0
1254,2024-09-24,11,15487,3097.4,1574,комфорт,1600,10789.6,4697.4
1254,2024-09-26,10,14631,2926.2000000000003,1574,комфорт,1600,10104.8,4526.200000000001
1254,2024-09-28,16,20778,4155.6,1574,комфорт,1600,15022.400000000001,5755.6
1254,2024-09-29,13,16906,3381.2000000000003,1574,комфорт,1600,11924.8,4981.200000000001
1254,2024-09-30,6,7755,1551.0,1574,комфорт,1600,4604.0,3151.0
1255,2024-09-04,5,8221,1644.2,43,комфорт+,2400,4176.8,4044.2
1255,2024-09-05,8,14979,2995.8,43,комфорт+,2400,9583.2,5395.8
1255,2024-09-10,8,6485,1297.0,43,комфорт+,2400,2788.0,3697.0
1255,2024-09-11,7,6748,1349.6000000000001,43,комфорт+,2400,2998.3999999999996,3749.6000000000004
1255,2024-09-14,13,16606,3321.2000000000003,43,комфорт+,2400,10884.8,5721.200000000001
1255,2024-09-15,8,12029,2405.8,43,комфорт+,2400,7223.200000000001,4805.8
1255,2024-09-19,15,20768,4153.6,43,комфорт+,2400,14214.400000000001,6553.6
1255,2024-09-20,14,15769,3153.8,43,комфорт+,2400,10215.2,5553.8
1255,2024-09-21,11,15537,3107.4,43,комфорт+,2400,10029.6,5507.4
1255,2024-09-22,6,8257,1651.4,43,комфорт+,2400,4205.6,4051.4
1255,2024-09-23,9,14223,2844.6,43,комфорт+,2400,8978.4,5244.6
1255,2024-09-25,8,10170,2034.0,43,комфорт+,2400,5736.0,4434.0
1255,2024-09-26,10,13290,2658.0,43,комфорт+,2400,8232.0,5058.0
1255,2024-09-27,6,6844,1368.8000000000002,43,комфорт+,2400,3075.2,3768.8
1255,2024-09-29,9,14486,2897.2000000000003,43,комфорт+,2400,9188.8,5297.200000000001
1255,2024-09-30,13,19341,3868.2,43,комфорт+,2400,13072.8,6268.2
1256,2024-09-01,12,6938,1387.6,1153,эконом,1800,3750.3999999999996,3187.6
1256,2024-09-03,12,6526,1305.2,1153,эконом,1800,3420.8,3105.2
1256,2024-09-05,11,9377,1875.4,1153,эконом,1800,5701.6,3675.4
1256,2024-09-06,13,9399,1879.8000000000002,1153,эконом,1800,5719.2,3679.8
1256,2024-09-07,6,6188,1237.6000000000001,1153,эконом,1800,3150.3999999999996,3037.6000000000004
1256,2024-09-08,6,2979,595.8,1153,эконом,1800,583.1999999999998,2395.8
1256,2024-09-09,9,4173,834.6,1153,эконом,1800,1538.4,2634.6
1256,2024-09-11,5,2548,509.6,1153,эконом,1800,238.4000000000001,2309.6
1256,2024-09-12,11,10965,2193.0,1153,эконом,1800,6972.0,3993.0
1256,2024-09-13,12,9261,1852.2,1153,эконом,1800,5608.8,3652.2
1256,2024-09-14,10,8586,1717.2,1153,эконом,1800,5068.8,3517.2
1256,2024-09-15,9,5116,1023.2,1153,эконом,1800,2292.8,2823.2
1256,2024-09-16,9,5074,1014.8000000000001,1153,эконом,1800,2259.2,2814.8
1256,2024-09-17,9,10842,2168.4,1153,эконом,1800,6873.6,3968.4
1256,2024-09-18,10,8670,1734.0,1153,эконом,1800,5136.0,3534.0
1256,2024-09-19,2,1012,202.4,1153,эконом,1800,-990.4,2002.4
1256,2024-09-20,5,2084,416.8,1153,эконом,1800,-132.79999999999995,2216.8
1256,2024-09-21,4,2624,524.8,1153,эконом,1800,299.1999999999998,2324.8
1256,2024-09-22,8,6654,1330.8,1153,эконом,1800,3523.2,3130.8
1256,2024-09-23,8,4939,987.8000000000001,1153,эконом,1800,2151.2,2787.8
1256,2024-09-24,7,5149,1029.8000000000002,1153,эконом,1800,2319.2,2829.8
1256,2024-09-25,5,3340,668.0,1153,эконом,1800,872.0,2468.0
1256,2024-09-27,6,3690,738.0,1153,эконом,1800,1152.0,2538.0
1256,2024-09-28,9,6344,1268.8,1153,эконом,1800,3275.2,3068.8
1256,2024-09-29,10,5528,1105.6,1153,эконом,1800,2622.3999999999996,2905.6
1256,2024-09-30,7,5282,1056.4,1153,эконом,1800,2425.6000000000004,2856.4
1257,2024-09-02,11,10172,2034.4,368,комфорт,2150,5987.6,4184.4
1257,2024-09-04,15,17917,3583.4,368,комфорт,2150,12183.6,5733.4
1257,2024-09-05,7,7517,1503.4,368,комфорт,2150,3863.6000000000004,3653.4
1257,2024-09-07,13,16637,3327.4000000000005,368,комфорт,2150,11159.599999999999,5477.400000000001
1257,2024-09-08,13,17239,3447.8,368,комфорт,2150,11641.2,5597.8
1257,2024-09-09,19,22701,4540.2,368,комфорт,2150,16010.8,6690.2
1257,2024-09-10,10,8812,1762.4,368,комфорт,2150,4899.6,3912.4
1257,2024-09-12,14,14763,2952.6,368,комфорт,2150,9660.4,5102.6
1257,2024-09-15,9,8915,1783.0,368,комфорт,2150,4982.0,3933.0
1257,2024-09-17,14,14638,2927.6,368,комфорт,2150,9560.4,5077.6
1257,2024-09-20,12,15236,3047.2000000000003,368,комфорт,2150,10038.8,5197.200000000001
1257,2024-09-25,13,12458,2491.6000000000004,368,комфорт,2150,7816.4,4641.6
1257,2024-09-27,10,13292,2658.4,368,комфорт,2150,8483.6,4808.4
1257,2024-09-28,8,10187,2037.4,368,комфорт,2150,5999.6,4187.4
1257,2024-09-29,10,8488,1697.6000000000001,368,комфорт,2150,4640.4,3847.6000000000004
1258,2024-09-02,7,9737,1947.4,204,комфорт+,3300,4489.6,5247.4
1258,2024-09-03,8,12331,2466.2000000000003,204,комфорт+,3300,6564.799999999999,5766.200000000001
1258,2024-09-06,7,7784,1556.8000000000002,204,комфорт+,3300,2927.2,4856.8
1258,2024-09-07,6,10727,2145.4,204,комфорт+,3300,5281.6,5445.4
1258,2024-09-08,2,1839,367.8,204,комфорт+,3300,-1828.8,3667.8
1258,2024-09-09,6,7794,1558.8000000000002,204,комфорт+,3300,2935.2,4858.8
1258,2024-09-12,13,27135,5427.0,204,комфорт+,3300,18408.0,8727.0
1258,2024-09-17,9,23511,4702.2,204,комфорт+,3300,15508.8,8002.2
1258,2024-09-18,12,17338,3467.6000000000004,204,комфорт+,3300,10570.4,6767.6
1258,2024-09-21,10,17550,3510.0,204,комфорт+,3300,10740.0,6810.0
1258,2024-09-23,7,6184,1236.8,204,комфорт+,3300,1647.1999999999998,4536.8
1258,2024-09-24,5,5090,1018.0,204,комфорт+,3300,772.0,4318.0
1258,2024-09-26,9,15179,3035.8,204,комфорт+,3300,8843.2,6335.8
1258,2024-09-27,10,13338,2667.6000000000004,204,комфорт+,3300,7370.4,5967.6
1258,2024-09-29,9,13105,2621.0,204,комфорт+,3300,7184.0,5921.0
1258,2024-09-30,9,17363,3472.6000000000004,204,комфорт+,3300,10590.4,6772.6
1259,2024-09-02,16,11406,2281.2,1671,эконом,1750,7374.799999999999,4031.2
1259,2024-09-05,10,6265,1253.0,1671,эконом,1750,3262.0,3003.0
1259,2024-09-09,17,12251,2450.2000000000003,1671,эконом,1750,8050.799999999999,4200.200000000001
1259,2024-09-10,16,10015,2003.0,1671,эконом,1750,6262.0,3753.0
1259,2024-09-11,14,9660,1932.0,1671,эконом,1750,5978.0,3682.0
1259,2024-09-14,13,8000,1600.0,1671,эконом,1750,4650.0,3350.0
1259,2024-09-15,15,10322,2064.4,1671,эконом,1750,6507.6,3814.4
1259,2024-09-16,17,11199,2239.8,1671,эконом,1750,7209.200000000001,3989.8
1259,2024-09-18,14,7061,1412.2,1671,эконом,1750,3898.8,3162.2
1259,2024-09-20,15,8658,1731.6,1671,эконом,1750,5176.4,3481.6
1259,2024-09-21,14,9298,1859.6,1671,эконом,1750,5688.4,3609.6
1259,2024-09-23,6,2599,519.8000000000001,1671,эконом,1750,329.1999999999998,2269.8
1259,2024-09-25,18,12202,2440.4,1671,эконом,1750,8011.6,4190.4
1259,2024-09-26,16,11586,2317.2000000000003,1671,эконом,1750,7518.799999999999,4067.2000000000003
1259,2024-09-27,7,2768,553.6,1671,эконом,1750,464.4000000000001,2303.6
1259,2024-09-28,19,13102,2620.4,1671,эконом,1750,8731.6,4370.4
1259,2024-09-30,17,12339,2467.8,1671,эконом,1750,8121.200000000001,4217.8
1260,2024-09-03,12,10021,2004.2,825,эконом,1800,6216.8,3804.2
1260,2024-09-05,11,7629,1525.8,825,эконом,1800,4303.2,3325.8
1260,2024-09-06,14,16283,3256.6,825,эконом,1800,11226.4,5056.6
1260,2024-09-07,14,11192,2238.4,825,эконом,1800,7153.6,4038.4
1260,2024-09-08,9,6615,1323.0,825,эконом,1800,3492.0,3123.0
1260,2024-09-09,15,9218,1843.6000000000001,825,эконом,1800,5574.4,3643.6000000000004
1260,2024-09-12,10,6087,1217.4,825,эконом,1800,3069.6000000000004,3017.4
1260,2024-09-14,10,4614,922.8000000000001,825,эконом,1800,1891.1999999999998,2722.8
1260,2024-09-15,12,11663,2332.6,825,эконом,1800,7530.4,4132.6
1260,2024-09-17,13,6968,1393.6,825,эконом,1800,3774.3999999999996,3193.6
1260,2024-09-18,7,4023,804.6,825,эконом,1800,1418.4,2604.6
1260,2024-09-19,7,3008,601.6,825,эконом,1800,606.4000000000001,2401.6
1260,2024-09-20,14,12012,2402.4,825,эконом,1800,7809.6,4202.4
1260,2024-09-22,10,7147,1429.4,825,эконом,1800,3917.6000000000004,3229.4
1260,2024-09-23,11,7740,1548.0,825,эконом,1800,4392.0,3348.0
1260,2024-09-26,8,5599,1119.8,825,эконом,1800,2679.2,2919.8
1260,2024-09-27,20,13667,2733.4,825,эконом,1800,9133.6,4533.4
1260,2024-09-29,14,11295,2259.0,825,эконом,1800,7236.0,4059.0
1260,2024-09-30,12,6362,1272.4,825,эконом,1800,3289.6000000000004,3072.4
1261,2024-09-04,16,11262,2252.4,1103,эконом,1400,7609.6,3652.4
1261,2024-09-05,14,9232,1846.4,1103,эконом,1400,5985.6,3246.4
1261,2024-09-06,11,8395,1679.0,1103,эконом,1400,5316.0,3079.0
1261,2024-09-07,5,2158,431.6,1103,эконом,1400,326.4000000000001,1831.6
1261,2024-09-08,15,7874,1574.8,1103,эконом,1400,4899.2,2974.8
1261,2024-09-09,6,3431,686.2,1103,эконом,1400,1344.8000000000002,2086.2
1261,2024-09-10,12,4930,986.0,1103,эконом,1400,2544.0,2386.0
1261,2024-09-11,9,5808,1161.6,1103,эконом,1400,3246.3999999999996,2561.6
1261,2024-09-12,10,5535,1107.0,1103,эконом,1400,3028.0,2507.0
1261,2024-09-14,7,4242,848.4,1103,эконом,1400,1993.6,2248.4
1261,2024-09-17,8,3327,665.4000000000001,1103,эконом,1400,1261.6,2065.4
1261,2024-09-18,6,5306,1061.2,1103,эконом,1400,2844.8,2461.2
1261,2024-09-19,7,3601,720.2,1103,эконом,1400,1480.8000000000002,2120.2
1261,2024-09-20,8,4967,993.4,1103,эконом,1400,2573.6,2393.4
1261,2024-09-21,15,8021,1604.2,1103,эконом,1400,5016.8,3004.2
1261,2024-09-22,12,11194,2238.8,1103,эконом,1400,7555.200000000001,3638.8
1261,2024-09-24,5,2697,539.4,1103,эконом,1400,757.5999999999999,1939.4
1261,2024-09-25,16,13406,2681.2000000000003,1103,эконом,1400,9324.8,4081.2000000000003
1261,2024-09-26,10,8953,1790.6000000000001,1103,эконом,1400,5762.4,3190.6000000000004
1261,2024-09-27,9,6199,1239.8,1103,эконом,1400,3559.2,2639.8
1261,2024-09-28,8,4033,806.6,1103,эконом,1400,1826.4,2206.6
1261,2024-09-29,7,2438,487.6,1103,эконом,1400,550.4000000000001,1887.6
1261,2024-09-30,17,10109,2021.8000000000002,1103,эконом,1400,6687.2,3421.8
1262,2024-09-01,16,9274,1854.8,674,эконом,1550,5869.2,3404.8
1262,2024-09-02,8,5487,1097.4,674,эконом,1550,2839.6000000000004,2647.4
1262,2024-09-04,13,10549,2109.8,674,эконом,1550,6889.200000000001,3659.8
1262,2024-09-06,15,11027,2205.4,674,эконом,1550,7271.6,3755.4
1262,2024-09-07,13,8941,1788.2,674,эконом,1550,5602.8,3338.2
1262,2024-09-08,6,4002,800.4000000000001,674,эконом,1550,1651.6,2350.4
1262,2024-09-11,19,13429,2685.8,674,эконом,1550,9193.2,4235.8
1262,2024-09-13,9,7928,1585.6000000000001,674,эконом,1550,4792.4,3135.6000000000004
1262,2024-09-14,11,6880,1376.0,674,эконом,1550,3954.0,2926.0
1262,2024-09-15,6,5026,1005.2,674,эконом,1550,2470.8,2555.2
1262,2024-09-18,8,4424,884.8,674,эконом,1550,1989.1999999999998,2434.8
1262,2024-09-20,15,12427,2485.4,674,эконом,1550,8391.6,4035.4
1262,2024-09-21,17,9696,1939.2,674,эконом,1550,6206.8,3489.2
1262,2024-09-23,14,11486,2297.2000000000003,674,эконом,1550,7638.799999999999,3847.2000000000003
1262,2024-09-26,15,6902,1380.4,674,эконом,1550,3971.6000000000004,2930.4
1262,2024-09-27,13,7883,1576.6000000000001,674,эконом,1550,4756.4,3126.6000000000004
1262,2024-09-28,12,10108,2021.6000000000001,674,эконом,1550,6536.4,3571.6000000000004
1262,2024-09-29,12,5529,1105.8,674,эконом,1550,2873.2,2655.8
1263,2024-09-01,9,11304,2260.8,298,комфорт,1900,7143.200000000001,4160.8
1263,2024-09-02,5,6712,1342.4,298,комфорт,1900,3469.6000000000004,3242.4
1263,2024-09-03,1,1597,319.40000000000003,298,комфорт,1900,-622.4000000000001,2219.4
1263,2024-09-04,6,7020,1404.0,298,комфорт,1900,3716.0,3304.0
1263,2024-09-05,12,13693,2738.6,298,комфорт,1900,9054.4,4638.6
1263,2024-09-06,17,20295,4059.0,298,комфорт,1900,14336.0,5959.0
1263,2024-09-07,3,3076,615.2,298,комфорт,1900,560.8000000000002,2515.2
1263,2024-09-08,6,7901,1580.2,298,комфорт,1900,4420.8,3480.2
1263,2024-09-09,8,5869,1173.8,298,комфорт,1900,2795.2,3073.8
1263,2024-09-10,6,9621,1924.2,298,комфорт,1900,5796.8,3824.2
1263,2024-09-11,9,9580,1916.0,298,комфорт,1900,5764.0,3816.0
1263,2024-09-12,8,9463,1892.6000000000001,298,комфорт,1900,5670.4,3792.6000000000004
1263,2024-09-13,2,3715,743.0,298,комфорт,1900,1072.0,2643.0
1263,2024-09-15,4,5215,1043.0,298,комфорт,1900,2272.0,2943.0
1263,2024-09-17,7,12655,2531.0,298,комфорт,1900,8224.0,4431.0
1263,2024-09-19,4,6630,1326.0,298,комфорт,1900,3404.0,3226.0
1263,2024-09-20,6,8965,1793.0,298,комфорт,1900,5272.0,3693.0
1263,2024-09-21,9,11448,2289.6,298,комфорт,1900,7258.4,4189.6
1263,2024-09-23,6,9167,1833.4,298,комфорт,1900,5433.6,3733.4
1263,2024-09-24,6,4874,974.8,298,комфорт,1900,1999.1999999999998,2874.8
1263,2024-09-25,5,4661,932.2,298,комфорт,1900,1828.8000000000002,2832.2
1263,2024-09-27,7,11144,2228.8,298,комфорт,1900,7015.200000000001,4128.8
